SubjectID,Day,Job Name,Action Type,Accepted/Worked On,Parts Completed,Soft Deadline Remaining,Hard Deadline Remaining,Current Payment,Payment Received
1,1,1-0,Offer,1,,,,,
1,1,1-1,Offer,1,,,,,
1,1,1-2,Offer,1,,,,,
1,1,1-3,Offer,0,,,,,
2,1,1-0,Offer,1,,,,,
2,1,1-1,Offer,1,,,,,
2,1,1-2,Offer,1,,,,,
2,1,1-3,Offer,1,,,,,
3,1,1-0,Offer,0,,,,,
3,1,1-1,Offer,1,,,,,
3,1,1-2,Offer,1,,,,,
3,1,1-3,Offer,1,,,,,
4,1,1-0,Offer,1,,,,,
4,1,1-1,Offer,1,,,,,
4,1,1-2,Offer,0,,,,,
4,1,1-3,Offer,1,,,,,
5,1,1-0,Offer,1,,,,,
5,1,1-1,Offer,1,,,,,
5,1,1-2,Offer,1,,,,,
5,1,1-3,Offer,0,,,,,
6,1,1-0,Offer,0,,,,,
6,1,1-1,Offer,1,,,,,
6,1,1-2,Offer,1,,,,,
6,1,1-3,Offer,0,,,,,
7,1,1-0,Offer,1,,,,,
7,1,1-1,Offer,1,,,,,
7,1,1-2,Offer,1,,,,,
7,1,1-3,Offer,1,,,,,
8,1,1-0,Offer,1,,,,,
8,1,1-1,Offer,0,,,,,
8,1,1-2,Offer,1,,,,,
8,1,1-3,Offer,1,,,,,
9,1,1-0,Offer,1,,,,,
9,1,1-1,Offer,1,,,,,
9,1,1-2,Offer,1,,,,,
9,1,1-3,Offer,1,,,,,
10,1,1-0,Offer,1,,,,,
10,1,1-1,Offer,1,,,,,
10,1,1-2,Offer,1,,,,,
10,1,1-3,Offer,0,,,,,
11,1,1-0,Offer,1,,,,,
11,1,1-1,Offer,1,,,,,
11,1,1-2,Offer,1,,,,,
11,1,1-3,Offer,1,,,,,
12,1,1-0,Offer,0,,,,,
12,1,1-1,Offer,1,,,,,
12,1,1-2,Offer,1,,,,,
12,1,1-3,Offer,1,,,,,
13,1,1-0,Offer,1,,,,,
13,1,1-1,Offer,1,,,,,
13,1,1-2,Offer,1,,,,,
13,1,1-3,Offer,1,,,,,
14,1,1-0,Offer,1,,,,,
14,1,1-1,Offer,1,,,,,
14,1,1-2,Offer,1,,,,,
14,1,1-3,Offer,1,,,,,
15,1,1-0,Offer,1,,,,,
15,1,1-1,Offer,1,,,,,
15,1,1-2,Offer,1,,,,,
15,1,1-3,Offer,1,,,,,
16,1,1-0,Offer,1,,,,,
16,1,1-1,Offer,1,,,,,
16,1,1-2,Offer,1,,,,,
16,1,1-3,Offer,0,,,,,
17,1,1-0,Offer,1,,,,,
17,1,1-1,Offer,1,,,,,
17,1,1-2,Offer,1,,,,,
17,1,1-3,Offer,1,,,,,
1,2,2-0,Offer,1,,,,,
1,2,2-1,Offer,0,,,,,
1,2,2-2,Offer,1,,,,,
1,2,1-0,Work,1,7,8,13,44,
1,2,1-1,Work,1,5,6,8,64,
1,2,1-2,Work,1,2,9,16,92,
2,2,2-0,Offer,1,,,,,
2,2,2-1,Offer,1,,,,,
2,2,2-2,Offer,0,,,,,
2,2,1-0,Work,1,7,8,13,44,
2,2,1-1,Work,1,5,6,8,64,
2,2,1-2,Work,1,2,9,16,92,
2,2,1-3,Work,1,4,6,8,24,
3,2,2-0,Offer,1,,,,,
3,2,2-1,Offer,0,,,,,
3,2,2-2,Offer,0,,,,,
3,2,1-1,Work,1,5,6,8,64,
3,2,1-2,Work,1,2,9,16,92,
3,2,1-3,Work,1,4,6,8,24,
4,2,2-0,Offer,1,,,,,
4,2,2-1,Offer,0,,,,,
4,2,2-2,Offer,1,,,,,
4,2,1-0,Work,1,7,8,13,44,
4,2,1-1,Work,1,5,6,8,64,
4,2,1-3,Work,1,4,6,8,24,
5,2,2-0,Offer,1,,,,,
5,2,2-1,Offer,0,,,,,
5,2,2-2,Offer,0,,,,,
5,2,1-0,Work,1,7,8,13,44,
5,2,1-1,Work,1,5,6,8,64,
5,2,1-2,Work,1,2,9,16,92,
6,2,2-0,Offer,0,,,,,
6,2,2-1,Offer,0,,,,,
6,2,2-2,Offer,1,,,,,
6,2,1-1,Work,1,5,6,8,64,
6,2,1-2,Work,1,2,9,16,92,
7,2,2-0,Offer,0,,,,,
7,2,2-1,Offer,0,,,,,
7,2,2-2,Offer,0,,,,,
7,2,1-0,Work,1,7,8,13,44,
7,2,1-1,Work,1,5,6,8,64,
7,2,1-2,Work,1,2,9,16,92,
7,2,1-3,Work,1,4,6,8,24,
8,2,2-0,Offer,1,,,,,
8,2,2-1,Offer,0,,,,,
8,2,2-2,Offer,0,,,,,
8,2,1-0,Work,1,7,8,13,44,
8,2,1-2,Work,1,2,9,16,92,
8,2,1-3,Work,1,4,6,8,24,
9,2,2-0,Offer,1,,,,,
9,2,2-1,Offer,0,,,,,
9,2,2-2,Offer,0,,,,,
9,2,1-0,Work,1,7,8,13,44,
9,2,1-1,Work,1,5,6,8,64,
9,2,1-2,Work,1,2,9,16,92,
9,2,1-3,Work,1,4,6,8,24,
10,2,2-0,Offer,1,,,,,
10,2,2-1,Offer,0,,,,,
10,2,2-2,Offer,0,,,,,
10,2,1-0,Work,1,7,8,13,44,
10,2,1-1,Work,1,5,6,8,64,
10,2,1-2,Work,1,2,9,16,92,
11,2,2-0,Offer,0,,,,,
11,2,2-1,Offer,0,,,,,
11,2,2-2,Offer,0,,,,,
11,2,1-0,Work,1,7,8,13,44,
11,2,1-1,Work,1,5,6,8,64,
11,2,1-2,Work,1,2,9,16,92,
11,2,1-3,Work,1,4,6,8,24,
12,2,2-0,Offer,0,,,,,
12,2,2-1,Offer,0,,,,,
12,2,2-2,Offer,0,,,,,
12,2,1-1,Work,0,0,6,8,64,
12,2,1-2,Work,1,2,9,16,92,
12,2,1-3,Work,0,0,6,8,24,
13,2,2-0,Offer,1,,,,,
13,2,2-1,Offer,0,,,,,
13,2,2-2,Offer,0,,,,,
13,2,1-0,Work,1,7,8,13,44,
13,2,1-1,Work,1,5,6,8,64,
13,2,1-2,Work,1,2,9,16,92,
13,2,1-3,Work,1,4,6,8,24,
14,2,2-0,Offer,1,,,,,
14,2,2-1,Offer,0,,,,,
14,2,2-2,Offer,1,,,,,
14,2,1-0,Work,1,7,8,13,44,
14,2,1-1,Work,1,5,6,8,64,
14,2,1-2,Work,1,2,9,16,92,
14,2,1-3,Work,1,4,6,8,24,
15,2,2-0,Offer,0,,,,,
15,2,2-1,Offer,0,,,,,
15,2,2-2,Offer,0,,,,,
15,2,1-0,Work,1,7,8,13,44,
15,2,1-1,Work,1,5,6,8,64,
15,2,1-2,Work,1,2,9,16,92,
15,2,1-3,Work,1,4,6,8,24,
16,2,2-0,Offer,1,,,,,
16,2,2-1,Offer,0,,,,,
16,2,2-2,Offer,0,,,,,
16,2,1-0,Work,1,7,8,13,44,
16,2,1-1,Work,1,5,6,8,64,
16,2,1-2,Work,1,2,9,16,92,
17,2,2-0,Offer,1,,,,,
17,2,2-1,Offer,0,,,,,
17,2,2-2,Offer,1,,,,,
17,2,1-0,Work,1,7,8,13,44,
17,2,1-1,Work,1,5,6,8,64,
17,2,1-2,Work,1,2,9,16,92,
17,2,1-3,Work,1,4,6,8,24,
1,3,1-0,Work,0,7,7,12,44,
1,3,1-1,Work,0,5,5,7,64,
1,3,1-2,Work,1,6,8,15,92,
1,3,2-0,Work,0,0,7,10,160,
1,3,2-2,Work,1,1,9,12,472,
2,3,1-0,Work,1,10,8,13,44,44
2,3,1-1,Work,1,6,5,7,64,
2,3,1-2,Work,0,2,8,15,92,
2,3,1-3,Work,1,5,5,7,24,
2,3,2-0,Work,1,7,7,10,160,
2,3,2-1,Work,1,1,7,10,40,
3,3,1-1,Work,1,6,5,7,64,
3,3,1-2,Work,1,6,8,15,92,
3,3,1-3,Work,1,5,5,7,24,
3,3,2-0,Work,1,7,7,10,160,
4,3,1-0,Work,1,10,8,13,44,44
4,3,1-1,Work,0,5,5,7,64,
4,3,1-3,Work,1,5,5,7,24,
4,3,2-0,Work,1,7,7,10,160,
4,3,2-2,Work,1,1,9,12,472,
5,3,1-0,Work,1,10,8,13,44,44
5,3,1-1,Work,1,6,5,7,64,
5,3,1-2,Work,1,6,8,15,92,
5,3,2-0,Work,1,7,7,10,160,
6,3,1-1,Work,1,6,5,7,64,
6,3,1-2,Work,0,2,8,15,92,
6,3,2-2,Work,1,1,9,12,472,
7,3,1-0,Work,1,10,8,13,44,44
7,3,1-1,Work,1,6,5,7,64,
7,3,1-2,Work,1,6,8,15,92,
7,3,1-3,Work,1,5,5,7,24,
8,3,1-0,Work,1,10,8,13,44,44
8,3,1-2,Work,1,6,8,15,92,
8,3,1-3,Work,1,5,5,7,24,
8,3,2-0,Work,1,7,7,10,160,
9,3,1-0,Work,1,10,8,13,44,44
9,3,1-1,Work,1,6,5,7,64,
9,3,1-2,Work,0,2,8,15,92,
9,3,1-3,Work,1,5,5,7,24,
9,3,2-0,Work,1,7,7,10,160,
10,3,1-0,Work,1,10,8,13,44,44
10,3,1-1,Work,1,6,5,7,64,
10,3,1-2,Work,1,6,8,15,92,
10,3,2-0,Work,1,7,7,10,160,
11,3,1-0,Work,1,10,8,13,44,44
11,3,1-1,Work,1,6,5,7,64,
11,3,1-2,Work,1,6,8,15,92,
11,3,1-3,Work,1,5,5,7,24,
12,3,1-1,Work,1,5,5,7,64,
12,3,1-2,Work,0,2,8,15,92,
12,3,1-3,Work,1,4,5,7,24,
13,3,1-0,Work,1,10,8,13,44,44
13,3,1-1,Work,1,6,5,7,64,
13,3,1-2,Work,1,6,8,15,92,
13,3,1-3,Work,1,5,5,7,24,
13,3,2-0,Work,0,0,7,10,160,
14,3,1-0,Work,0,7,7,12,44,
14,3,1-1,Work,1,6,5,7,64,
14,3,1-2,Work,0,2,8,15,92,
14,3,1-3,Work,1,5,5,7,24,
14,3,2-0,Work,1,7,7,10,160,
14,3,2-2,Work,1,1,9,12,472,
15,3,1-0,Work,1,10,8,13,44,44
15,3,1-1,Work,1,6,5,7,64,
15,3,1-2,Work,1,6,8,15,92,
15,3,1-3,Work,1,5,5,7,24,
16,3,1-0,Work,1,10,8,13,44,44
16,3,1-1,Work,1,6,5,7,64,
16,3,1-2,Work,1,6,8,15,92,
16,3,2-0,Work,1,7,7,10,160,
17,3,1-0,Work,1,10,8,13,44,44
17,3,1-1,Work,0,5,5,7,64,
17,3,1-2,Work,0,2,8,15,92,
17,3,1-3,Work,1,5,5,7,24,
17,3,2-0,Work,1,7,7,10,160,
17,3,2-2,Work,1,1,9,12,472,
1,4,4-0,Offer,0,,,,,
1,4,4-1,Offer,0,,,,,
1,4,1-0,Work,1,10,7,12,44,44
1,4,1-1,Work,1,6,4,6,64,
1,4,1-2,Work,1,8,7,14,92,
1,4,2-0,Work,1,7,6,9,160,
1,4,2-2,Work,0,1,8,11,472,
2,4,4-0,Offer,0,,,,,
2,4,4-1,Offer,0,,,,,
2,4,1-1,Work,1,8,4,6,64,
2,4,1-2,Work,1,6,7,14,92,
2,4,1-3,Work,1,9,4,6,24,
2,4,2-0,Work,1,10,7,10,160,160
2,4,2-1,Work,0,1,6,9,40,
3,4,4-0,Offer,0,,,,,
3,4,4-1,Offer,1,,,,,
3,4,1-1,Work,1,8,4,6,64,
3,4,1-2,Work,1,8,7,14,92,
3,4,1-3,Work,1,9,4,6,24,
3,4,2-0,Work,1,10,7,10,160,160
4,4,4-0,Offer,0,,,,,
4,4,4-1,Offer,0,,,,,
4,4,1-1,Work,1,6,4,6,64,
4,4,1-3,Work,1,9,4,6,24,
4,4,2-0,Work,1,10,7,10,160,160
4,4,2-2,Work,1,2,8,11,472,
5,4,4-0,Offer,0,,,,,
5,4,4-1,Offer,1,,,,,
5,4,1-1,Work,1,8,4,6,64,
5,4,1-2,Work,1,8,7,14,92,
5,4,2-0,Work,1,10,7,10,160,160
6,4,4-0,Offer,0,,,,,
6,4,4-1,Offer,0,,,,,
6,4,1-1,Work,1,8,4,6,64,
6,4,1-2,Work,0,2,7,14,92,
6,4,2-2,Work,1,2,8,11,472,
7,4,4-0,Offer,0,,,,,
7,4,4-1,Offer,1,,,,,
7,4,1-1,Work,1,8,4,6,64,
7,4,1-2,Work,1,8,7,14,92,
7,4,1-3,Work,1,9,4,6,24,
8,4,4-0,Offer,1,,,,,
8,4,4-1,Offer,1,,,,,
8,4,1-2,Work,1,8,7,14,92,
8,4,1-3,Work,1,9,4,6,24,
8,4,2-0,Work,1,10,7,10,160,160
9,4,4-0,Offer,0,,,,,
9,4,4-1,Offer,1,,,,,
9,4,1-1,Work,1,8,4,6,64,
9,4,1-2,Work,1,6,7,14,92,
9,4,1-3,Work,1,9,4,6,24,
9,4,2-0,Work,1,10,7,10,160,160
10,4,4-0,Offer,0,,,,,
10,4,4-1,Offer,1,,,,,
10,4,1-1,Work,1,8,4,6,64,
10,4,1-2,Work,1,8,7,14,92,
10,4,2-0,Work,1,10,7,10,160,160
11,4,4-0,Offer,0,,,,,
11,4,4-1,Offer,0,,,,,
11,4,1-1,Work,1,8,4,6,64,
11,4,1-2,Work,1,8,7,14,92,
11,4,1-3,Work,1,9,4,6,24,
12,4,4-0,Offer,0,,,,,
12,4,4-1,Offer,0,,,,,
12,4,1-1,Work,0,5,4,6,64,
12,4,1-2,Work,1,6,7,14,92,
12,4,1-3,Work,1,5,4,6,24,
13,4,4-0,Offer,0,,,,,
13,4,4-1,Offer,0,,,,,
13,4,1-1,Work,1,8,4,6,64,
13,4,1-2,Work,1,8,7,14,92,
13,4,1-3,Work,1,9,4,6,24,
13,4,2-0,Work,1,7,6,9,160,
14,4,4-0,Offer,0,,,,,
14,4,4-1,Offer,0,,,,,
14,4,1-0,Work,1,10,7,12,44,44
14,4,1-1,Work,1,8,4,6,64,
14,4,1-2,Work,0,2,7,14,92,
14,4,1-3,Work,1,9,4,6,24,
14,4,2-0,Work,0,7,6,9,160,
14,4,2-2,Work,1,2,8,11,472,
15,4,4-0,Offer,1,,,,,
15,4,4-1,Offer,0,,,,,
15,4,1-1,Work,1,8,4,6,64,
15,4,1-2,Work,1,8,7,14,92,
15,4,1-3,Work,1,9,4,6,24,
16,4,4-0,Offer,0,,,,,
16,4,4-1,Offer,0,,,,,
16,4,1-1,Work,1,8,4,6,64,
16,4,1-2,Work,1,8,7,14,92,
16,4,2-0,Work,1,10,7,10,160,160
17,4,4-0,Offer,0,,,,,
17,4,4-1,Offer,0,,,,,
17,4,1-1,Work,1,6,4,6,64,
17,4,1-2,Work,0,2,7,14,92,
17,4,1-3,Work,1,9,4,6,24,
17,4,2-0,Work,1,10,7,10,160,160
17,4,2-2,Work,1,2,8,11,472,
1,5,5-0,Offer,0,,,,,
1,5,1-1,Work,0,6,3,5,64,
1,5,1-2,Work,1,10,7,14,92,92
1,5,2-0,Work,0,7,5,8,160,
1,5,2-2,Work,1,2,7,10,472,
2,5,5-0,Offer,1,,,,,
2,5,1-1,Work,1,9,3,5,64,
2,5,1-2,Work,1,8,6,13,92,
2,5,1-3,Work,1,10,4,6,24,24
2,5,2-1,Work,1,4,5,8,40,
3,5,5-0,Offer,0,,,,,
3,5,1-1,Work,1,9,3,5,64,
3,5,1-2,Work,1,10,7,14,92,92
3,5,1-3,Work,0,9,3,5,24,
3,5,4-1,Work,1,2,7,11,180,
4,5,5-0,Offer,1,,,,,
4,5,1-1,Work,1,8,3,5,64,
4,5,1-3,Work,1,10,4,6,24,24
4,5,2-2,Work,1,3,7,10,472,
5,5,5-0,Offer,1,,,,,
5,5,1-1,Work,1,9,3,5,64,
5,5,1-2,Work,1,10,7,14,92,92
5,5,4-1,Work,1,2,7,11,180,
6,5,5-0,Offer,0,,,,,
6,5,1-1,Work,1,9,3,5,64,
6,5,1-2,Work,0,2,6,13,92,
6,5,2-2,Work,1,3,7,10,472,
7,5,5-0,Offer,1,,,,,
7,5,1-1,Work,1,9,3,5,64,
7,5,1-2,Work,1,10,7,14,92,92
7,5,1-3,Work,1,10,4,6,24,24
7,5,4-1,Work,0,0,7,11,180,
8,5,5-0,Offer,0,,,,,
8,5,1-2,Work,0,8,6,13,92,
8,5,1-3,Work,1,10,4,6,24,24
8,5,4-0,Work,1,2,9,13,172,
8,5,4-1,Work,1,2,7,11,180,
9,5,5-0,Offer,1,,,,,
9,5,1-1,Work,1,9,3,5,64,
9,5,1-2,Work,0,6,6,13,92,
9,5,1-3,Work,1,10,4,6,24,24
9,5,4-1,Work,1,2,7,11,180,
10,5,5-0,Offer,0,,,,,
10,5,1-1,Work,1,9,3,5,64,
10,5,1-2,Work,1,10,7,14,92,92
10,5,4-1,Work,1,2,7,11,180,
11,5,5-0,Offer,1,,,,,
11,5,1-1,Work,1,9,3,5,64,
11,5,1-2,Work,1,10,7,14,92,92
11,5,1-3,Work,1,10,4,6,24,24
12,5,5-0,Offer,0,,,,,
12,5,1-1,Work,0,5,3,5,64,
12,5,1-2,Work,1,8,6,13,92,
12,5,1-3,Work,1,9,3,5,24,
13,5,5-0,Offer,1,,,,,
13,5,1-1,Work,1,9,3,5,64,
13,5,1-2,Work,1,10,7,14,92,92
13,5,1-3,Work,1,10,4,6,24,24
13,5,2-0,Work,1,10,6,9,160,160
14,5,5-0,Offer,0,,,,,
14,5,1-1,Work,1,9,3,5,64,
14,5,1-2,Work,0,2,6,13,92,
14,5,1-3,Work,1,10,4,6,24,24
14,5,2-0,Work,1,10,6,9,160,160
14,5,2-2,Work,1,3,7,10,472,
15,5,5-0,Offer,0,,,,,
15,5,1-1,Work,1,9,3,5,64,
15,5,1-2,Work,1,10,7,14,92,92
15,5,1-3,Work,0,9,3,5,24,
15,5,4-0,Work,1,2,9,13,172,
16,5,5-0,Offer,1,,,,,
16,5,1-1,Work,1,9,3,5,64,
16,5,1-2,Work,1,10,7,14,92,92
17,5,5-0,Offer,0,,,,,
17,5,1-1,Work,0,6,3,5,64,
17,5,1-2,Work,1,6,6,13,92,
17,5,1-3,Work,1,10,4,6,24,24
17,5,2-2,Work,1,3,7,10,472,
1,6,6-0,Offer,0,,,,,
1,6,6-1,Offer,0,,,,,
1,6,6-2,Offer,1,,,,,
1,6,1-1,Work,1,8,2,4,64,
1,6,2-0,Work,1,10,5,8,160,160
1,6,2-2,Work,1,3,6,9,472,
2,6,6-0,Offer,1,,,,,
2,6,6-1,Offer,1,,,,,
2,6,6-2,Offer,1,,,,,
2,6,1-1,Work,1,10,3,5,64,64
2,6,1-2,Work,1,10,6,13,92,92
2,6,2-1,Work,1,8,4,7,40,
2,6,5-0,Work,1,2,7,10,80,
3,6,6-0,Offer,0,,,,,
3,6,6-1,Offer,0,,,,,
3,6,6-2,Offer,1,,,,,
3,6,1-1,Work,1,10,3,5,64,64
3,6,1-3,Work,1,10,3,5,24,24
3,6,4-1,Work,1,3,6,10,180,
4,6,6-0,Offer,0,,,,,
4,6,6-1,Offer,0,,,,,
4,6,6-2,Offer,0,,,,,
4,6,1-1,Work,1,9,2,4,64,
4,6,2-2,Work,1,7,6,9,472,
4,6,5-0,Work,1,2,7,10,80,
5,6,6-0,Offer,0,,,,,
5,6,6-1,Offer,1,,,,,
5,6,6-2,Offer,0,,,,,
5,6,1-1,Work,1,10,3,5,64,64
5,6,4-1,Work,1,3,6,10,180,
5,6,5-0,Work,1,2,7,10,80,
6,6,6-0,Offer,0,,,,,
6,6,6-1,Offer,0,,,,,
6,6,6-2,Offer,1,,,,,
6,6,1-1,Work,1,10,3,5,64,64
6,6,1-2,Work,1,6,5,12,92,
6,6,2-2,Work,0,3,6,9,472,
7,6,6-0,Offer,1,,,,,
7,6,6-1,Offer,1,,,,,
7,6,6-2,Offer,0,,,,,
7,6,1-1,Work,1,10,3,5,64,64
7,6,4-1,Work,1,2,6,10,180,
7,6,5-0,Work,1,2,7,10,80,
8,6,6-0,Offer,0,,,,,
8,6,6-1,Offer,1,,,,,
8,6,6-2,Offer,0,,,,,
8,6,1-2,Work,1,10,6,13,92,92
8,6,4-0,Work,0,2,8,12,172,
8,6,4-1,Work,1,3,6,10,180,
9,6,6-0,Offer,0,,,,,
9,6,6-1,Offer,0,,,,,
9,6,6-2,Offer,1,,,,,
9,6,1-1,Work,1,10,3,5,64,64
9,6,1-2,Work,1,8,5,12,92,
9,6,4-1,Work,1,3,6,10,180,
9,6,5-0,Work,0,0,7,10,80,
10,6,6-0,Offer,1,,,,,
10,6,6-1,Offer,0,,,,,
10,6,6-2,Offer,1,,,,,
10,6,1-1,Work,1,10,3,5,64,64
10,6,4-1,Work,1,3,6,10,180,
11,6,6-0,Offer,0,,,,,
11,6,6-1,Offer,0,,,,,
11,6,6-2,Offer,1,,,,,
11,6,1-1,Work,1,10,3,5,64,64
11,6,5-0,Work,1,2,7,10,80,
12,6,6-0,Offer,1,,,,,
12,6,6-1,Offer,0,,,,,
12,6,6-2,Offer,0,,,,,
12,6,1-1,Work,0,5,2,4,64,
12,6,1-2,Work,1,10,6,13,92,92
12,6,1-3,Work,1,10,3,5,24,24
13,6,6-0,Offer,0,,,,,
13,6,6-1,Offer,1,,,,,
13,6,6-2,Offer,1,,,,,
13,6,1-1,Work,1,10,3,5,64,64
13,6,5-0,Work,1,2,7,10,80,
14,6,6-0,Offer,1,,,,,
14,6,6-1,Offer,1,,,,,
14,6,6-2,Offer,0,,,,,
14,6,1-1,Work,0,9,2,4,64,
14,6,1-2,Work,1,6,5,12,92,
14,6,2-2,Work,1,7,6,9,472,
15,6,6-0,Offer,0,,,,,
15,6,6-1,Offer,1,,,,,
15,6,6-2,Offer,0,,,,,
15,6,1-1,Work,1,10,3,5,64,64
15,6,1-3,Work,1,10,3,5,24,24
15,6,4-0,Work,1,5,8,12,172,
16,6,6-0,Offer,0,,,,,
16,6,6-1,Offer,0,,,,,
16,6,6-2,Offer,1,,,,,
16,6,1-1,Work,1,10,3,5,64,64
16,6,5-0,Work,1,2,7,10,80,
17,6,6-0,Offer,0,,,,,
17,6,6-1,Offer,1,,,,,
17,6,6-2,Offer,0,,,,,
17,6,1-1,Work,0,6,2,4,64,
17,6,1-2,Work,1,8,5,12,92,
17,6,2-2,Work,1,7,6,9,472,
1,7,7-0,Offer,0,,,,,
1,7,1-1,Work,1,9,1,3,64,
1,7,2-2,Work,1,7,5,8,472,
1,7,6-2,Work,0,0,4,5,232,
2,7,7-0,Offer,0,,,,,
2,7,2-1,Work,1,10,4,7,40,40
2,7,5-0,Work,1,6,6,9,80,
2,7,6-0,Work,1,1,9,13,36,
2,7,6-1,Work,0,0,7,8,196,
2,7,6-2,Work,1,1,4,5,232,
3,7,7-0,Offer,1,,,,,
3,7,4-1,Work,1,5,5,9,180,
3,7,6-2,Work,1,1,4,5,232,
4,7,7-0,Offer,0,,,,,
4,7,1-1,Work,1,10,2,4,64,64
4,7,2-2,Work,1,9,5,8,472,
4,7,5-0,Work,1,6,6,9,80,
5,7,7-0,Offer,0,,,,,
5,7,4-1,Work,1,5,5,9,180,
5,7,5-0,Work,1,6,6,9,80,
5,7,6-1,Work,1,2,7,8,196,
6,7,7-0,Offer,0,,,,,
6,7,1-2,Work,1,8,4,11,92,
6,7,2-2,Work,1,7,5,8,472,
6,7,6-2,Work,0,0,4,5,232,
7,7,7-0,Offer,0,,,,,
7,7,4-1,Work,1,3,5,9,180,
7,7,5-0,Work,1,6,6,9,80,
7,7,6-0,Work,1,1,9,13,36,
7,7,6-1,Work,1,2,7,8,196,
8,7,7-0,Offer,1,,,,,
8,7,4-0,Work,1,5,7,11,172,
8,7,4-1,Work,0,3,5,9,180,
8,7,6-1,Work,1,2,7,8,196,
9,7,7-0,Offer,0,,,,,
9,7,1-2,Work,1,10,5,12,92,92
9,7,4-1,Work,1,5,5,9,180,
9,7,5-0,Work,1,2,6,9,80,
9,7,6-2,Work,0,0,4,5,232,
10,7,7-0,Offer,0,,,,,
10,7,4-1,Work,1,5,5,9,180,
10,7,6-0,Work,1,1,9,13,36,
10,7,6-2,Work,1,1,4,5,232,
11,7,7-0,Offer,0,,,,,
11,7,5-0,Work,1,6,6,9,80,
11,7,6-2,Work,1,1,4,5,232,
12,7,7-0,Offer,0,,,,,
12,7,1-1,Work,1,6,1,3,64,
12,7,6-0,Work,1,1,9,13,36,
13,7,7-0,Offer,1,,,,,
13,7,5-0,Work,1,6,6,9,80,
13,7,6-1,Work,1,2,7,8,196,
13,7,6-2,Work,1,1,4,5,232,
14,7,7-0,Offer,1,,,,,
14,7,1-1,Work,1,10,2,4,64,64
14,7,1-2,Work,1,8,4,11,92,
14,7,2-2,Work,0,7,5,8,472,
14,7,6-0,Work,1,1,9,13,36,
14,7,6-1,Work,1,2,7,8,196,
15,7,7-0,Offer,1,,,,,
15,7,4-0,Work,1,9,7,11,172,
15,7,6-1,Work,1,2,7,8,196,
16,7,7-0,Offer,0,,,,,
16,7,5-0,Work,1,6,6,9,80,
16,7,6-2,Work,1,1,4,5,232,
17,7,7-0,Offer,0,,,,,
17,7,1-1,Work,1,8,1,3,64,
17,7,1-2,Work,0,8,4,11,92,
17,7,2-2,Work,1,9,5,8,472,
17,7,6-1,Work,1,2,7,8,196,
1,8,8-0,Offer,1,,,,,
1,8,1-1,Work,1,10,1,3,64,64
1,8,2-2,Work,0,7,4,7,472,
1,8,6-2,Work,1,1,3,4,232,
2,8,8-0,Offer,0,,,,,
2,8,5-0,Work,1,7,5,8,80,
2,8,6-0,Work,0,1,8,12,36,
2,8,6-1,Work,1,2,6,7,196,
2,8,6-2,Work,1,6,3,4,232,
3,8,8-0,Offer,0,,,,,
3,8,4-1,Work,1,9,4,8,180,
3,8,6-2,Work,0,1,3,4,232,
3,8,7-0,Work,1,10,4,5,140,140
4,8,8-0,Offer,1,,,,,
4,8,2-2,Work,1,10,5,8,472,472
4,8,5-0,Work,1,7,5,8,80,
5,8,8-0,Offer,1,,,,,
5,8,4-1,Work,1,9,4,8,180,
5,8,5-0,Work,1,7,5,8,80,
5,8,6-1,Work,1,4,6,7,196,
6,8,8-0,Offer,0,,,,,
6,8,1-2,Work,1,10,4,11,92,92
6,8,2-2,Work,0,7,4,7,472,
6,8,6-2,Work,1,1,3,4,232,
7,8,8-0,Offer,0,,,,,
7,8,4-1,Work,1,5,4,8,180,
7,8,5-0,Work,1,7,5,8,80,
7,8,6-0,Work,1,2,8,12,36,
7,8,6-1,Work,1,4,6,7,196,
8,8,8-0,Offer,1,,,,,
8,8,4-0,Work,0,5,6,10,172,
8,8,4-1,Work,0,3,4,8,180,
8,8,6-1,Work,1,4,6,7,196,
8,8,7-0,Work,1,10,4,5,140,140
9,8,8-0,Offer,1,,,,,
9,8,4-1,Work,0,5,4,8,180,
9,8,5-0,Work,1,6,5,8,80,
9,8,6-2,Work,1,1,3,4,232,
10,8,8-0,Offer,1,,,,,
10,8,4-1,Work,1,9,4,8,180,
10,8,6-0,Work,1,2,8,12,36,
10,8,6-2,Work,1,6,3,4,232,
11,8,8-0,Offer,0,,,,,
11,8,5-0,Work,1,7,5,8,80,
11,8,6-2,Work,1,6,3,4,232,
12,8,8-0,Offer,0,,,,,
12,8,1-1,Work,1,8,0,2,54,
12,8,6-0,Work,1,2,8,12,36,
13,8,8-0,Offer,0,,,,,
13,8,5-0,Work,1,7,5,8,80,
13,8,6-1,Work,1,4,6,7,196,
13,8,6-2,Work,1,6,3,4,232,
13,8,7-0,Work,0,0,3,4,140,
14,8,8-0,Offer,0,,,,,
14,8,1-2,Work,0,8,3,10,92,
14,8,2-2,Work,1,9,4,7,472,
14,8,6-0,Work,1,2,8,12,36,
14,8,6-1,Work,0,2,6,7,196,
14,8,7-0,Work,1,10,4,5,140,140
15,8,8-0,Offer,0,,,,,
15,8,4-0,Work,0,9,6,10,172,
15,8,6-1,Work,1,4,6,7,196,
15,8,7-0,Work,1,10,4,5,140,140
16,8,8-0,Offer,0,,,,,
16,8,5-0,Work,1,7,5,8,80,
